date,country,device,channel,sessions
2025-01-15,DE,desktop,Email,18
2025-01-15,DE,desktop,Referral,18
2025-01-15,DE,desktop,Social,33
2025-01-15,DE,mobile,Paid,135
2025-01-15,DE,mobile,Organic,82
2025-01-15,DE,mobile,Email,26
2025-01-15,DE,mobile,Referral,18
2025-01-15,DE,mobile,Social,39
2025-01-15,ES,desktop,Paid,77
2025-01-15,ES,desktop,Organic,36
2025-01-15,ES,desktop,Email,12
2025-01-15,ES,desktop,Referral,17
2025-01-15,ES,desktop,Social,29
2025-01-15,ES,mobile,Paid,81
2025-01-15,ES,mobile,Organic,67
2025-01-15,ES,mobile,Email,22
2025-01-15,ES,mobile,Referral,15
2025-01-15,ES,mobile,Social,27
2025-01-15,IT,desktop,Paid,70
2025-01-15,IT,desktop,Organic,40
2025-01-15,IT,desktop,Email,18
2025-01-15,IT,desktop,Referral,8
2025-01-15,IT,desktop,Social,33
2025-01-15,IT,mobile,Paid,90
2025-01-15,IT,mobile,Organic,66
2025-01-15,IT,mobile,Email,25
2025-01-15,IT,mobile,Referral,24
2025-01-15,IT,mobile,Social,40
2025-01-15,UK,desktop,Paid,51
2025-01-15,UK,desktop,Organic,45
2025-01-15,UK,desktop,Email,16
2025-01-15,UK,desktop,Referral,16
2025-01-15,UK,desktop,Social,35
2025-01-15,UK,mobile,Paid,81
2025-01-15,UK,mobile,Organic,79
2025-01-15,UK,mobile,Email,19
2025-01-15,UK,mobile,Referral,16
2025-01-15,UK,mobile,Social,26
2025-01-16,FR,desktop,Paid,77
2025-01-16,FR,desktop,Organic,54
2025-01-16,FR,desktop,Email,18
2025-01-16,FR,desktop,Referral,25
2025-01-16,FR,desktop,Social,30
2025-01-16,FR,mobile,Paid,227
2025-01-16,FR,mobile,Organic,103
2025-01-16,FR,mobile,Email,30
2025-01-16,FR,mobile,Referral,19
2025-01-16,FR,mobile,Social,54
2025-01-16,DE,desktop,Paid,76
2025-01-16,DE,desktop,Organic,70
2025-01-16,DE,desktop,Email,40
2025-01-16,DE,desktop,Referral,17
2025-01-16,DE,desktop,Social,45
2025-01-16,DE,mobile,Paid,88
2025-01-16,DE,mobile,Organic,81
2025-01-16,DE,mobile,Email,40
2025-01-16,DE,mobile,Referral,18
2025-01-16,DE,mobile,Social,64
2025-01-16,ES,desktop,Paid,87
2025-01-16,ES,desktop,Organic,49
2025-01-16,ES,desktop,Email,21
2025-01-16,ES,desktop,Referral,18
2025-01-16,ES,desktop,Social,33
2025-01-16,ES,mobile,Paid,59
2025-01-16,ES,mobile,Organic,57
2025-01-16,ES,mobile,Email,20
2025-01-16,ES,mobile,Referral,17
2025-01-16,ES,mobile,Social,40
2025-01-16,IT,desktop,Paid,71
2025-01-16,IT,desktop,Organic,38
2025-01-16,IT,desktop,Email,18
2025-01-16,IT,desktop,Referral,16
2025-01-16,IT,desktop,Social,30
2025-01-16,IT,mobile,Paid,107
2025-01-16,IT,mobile,Organic,78
2025-01-16,IT,mobile,Email,22
2025-01-16,IT,mobile,Referral,16
2025-01-16,IT,mobile,Social,21
2025-01-16,UK,desktop,Paid,92
2025-01-16,UK,desktop,Organic,68
2025-01-16,UK,desktop,Email,21
2025-01-16,UK,desktop,Referral,12
2025-01-16,UK,desktop,Social,24
2025-01-16,UK,mobile,Paid,130
2025-01-16,UK,mobile,Organic,77
2025-01-16,UK,mobile,Email,29
2025-01-16,UK,mobile,Referral,20
2025-01-16,UK,mobile,Social,39
2025-01-17,FR,desktop,Paid,115
2025-01-17,FR,desktop,Organic,62
2025-01-17,FR,desktop,Email,22
2025-01-17,FR,desktop,Referral,16
2025-01-17,FR,desktop,Social,31
2025-01-17,FR,mobile,Paid,101
2025-01-17,FR,mobile,Organic,90
2025-01-17,FR,mobile,Email,23
2025-01-17,FR,mobile,Referral,30
2025-01-17,FR,mobile,Social,34
2025-01-17,DE,desktop,Paid,78
2025-01-17,DE,desktop,Organic,57
2025-01-17,DE,desktop,Email,28
2025-01-17,DE,desktop,Referral,17
2025-01-17,DE,desktop,Social,41
2025-01-17,DE,mobile,Paid,68
2025-01-17,DE,mobile,Organic,82
2025-01-17,DE,mobile,Email,30
2025-01-17,DE,mobile,Referral,20
2025-01-17,DE,mobile,Social,50
2025-01-17,ES,desktop,Paid,60
2025-01-17,ES,desktop,Organic,75
2025-01-17,ES,desktop,Email,29
2025-01-17,ES,desktop,Referral,12
2025-01-17,ES,desktop,Social,23
2025-01-17,ES,mobile,Paid,118
2025-01-17,ES,mobile,Organic,94
2025-01-17,ES,mobile,Email,17
2025-01-17,ES,mobile,Referral,14
2025-01-17,ES,mobile,Social,29
2025-01-17,IT,desktop,Paid,45
2025-01-17,IT,desktop,Organic,39
2025-01-17,IT,desktop,Email,12
2025-01-17,IT,desktop,Referral,10
2025-01-17,IT,desktop,Social,24
2025-01-17,IT,mobile,Paid,81
2025-01-17,IT,mobile,Organic,88
2025-01-17,IT,mobile,Email,14
2025-01-17,IT,mobile,Referral,19
2025-01-17,IT,mobile,Social,28
2025-01-17,UK,desktop,Paid,76
2025-01-17,UK,desktop,Organic,71
2025-01-17,UK,desktop,Email,14
2025-01-17,UK,desktop,Referral,17
2025-01-17,UK,desktop,Social,31
2025-01-17,UK,mobile,Paid,105
2025-01-17,UK,mobile,Organic,77
2025-01-17,UK,mobile,Email,42
2025-01-17,UK,mobile,Referral,15
2025-01-17,UK,mobile,Social,31
2025-01-18,FR,desktop,Paid,68
2025-01-18,FR,desktop,Organic,54
2025-01-18,FR,desktop,Email,16
2025-01-18,FR,desktop,Referral,21
2025-01-18,FR,desktop,Social,44
2025-01-18,FR,mobile,Paid,83
2025-01-18,FR,mobile,Organic,60
2025-01-18,FR,mobile,Email,26
2025-01-18,FR,mobile,Referral,16
2025-01-18,FR,mobile,Social,43
2025-01-18,DE,desktop,Paid,76
2025-01-18,DE,desktop,Organic,38
2025-01-18,DE,desktop,Email,26
2025-01-18,DE,desktop,Referral,22
2025-01-18,DE,desktop,Social,24
2025-01-18,DE,mobile,Paid,78
2025-01-18,DE,mobile,Organic,72
2025-01-18,DE,mobile,Email,23
2025-01-18,DE,mobile,Referral,20
2025-01-18,DE,mobile,Social,55
2025-01-18,ES,desktop,Paid,57
2025-01-18,ES,desktop,Organic,38
2025-01-18,ES,desktop,Email,10
2025-01-18,ES,desktop,Referral,10
2025-01-18,ES,desktop,Social,23
2025-01-18,ES,mobile,Paid,113
2025-01-18,ES,mobile,Organic,49
2025-01-18,ES,mobile,Email,18
2025-01-18,ES,mobile,Referral,14
2025-01-18,ES,mobile,Social,37
2025-01-18,IT,desktop,Paid,105
2025-01-18,IT,desktop,Organic,38
2025-01-18,IT,desktop,Email,12
2025-01-18,IT,desktop,Referral,14
2025-01-18,IT,desktop,Social,25
2025-01-18,IT,mobile,Paid,107
2025-01-18,IT,mobile,Organic,60
2025-01-18,IT,mobile,Email,15
2025-01-18,IT,mobile,Referral,15
2025-01-18,IT,mobile,Social,34
2025-01-18,UK,desktop,Paid,83
2025-01-18,UK,desktop,Organic,60
2025-01-18,UK,desktop,Email,21
2025-01-18,UK,desktop,Referral,18
2025-01-18,UK,desktop,Social,37
2025-01-18,UK,mobile,Paid,96
2025-01-18,UK,mobile,Organic,61
2025-01-18,UK,mobile,Email,20
2025-01-18,UK,mobile,Referral,22
2025-01-18,UK,mobile,Social,26
2025-01-19,FR,desktop,Paid,80
2025-01-19,FR,desktop,Organic,51
2025-01-19,FR,desktop,Email,18
2025-01-19,FR,desktop,Referral,20
2025-01-19,FR,desktop,Social,30
2025-01-19,FR,mobile,Paid,89
2025-01-19,FR,mobile,Organic,48
2025-01-19,FR,mobile,Email,26
2025-01-19,FR,mobile,Referral,20
2025-01-19,FR,mobile,Social,59
2025-01-19,DE,desktop,Paid,61
2025-01-19,DE,desktop,Organic,54
2025-01-19,DE,desktop,Email,17
2025-01-19,DE,desktop,Referral,19
2025-01-19,DE,desktop,Social,25
2025-01-19,DE,mobile,Paid,85
2025-01-19,DE,mobile,Organic,72
2025-01-19,DE,mobile,Email,20
2025-01-19,DE,mobile,Referral,14
2025-01-19,DE,mobile,Social,32
2025-01-19,ES,desktop,Paid,72
2025-01-19,ES,desktop,Organic,33
2025-01-19,ES,desktop,Email,13
2025-01-19,ES,desktop,Referral,9
2025-01-19,ES,desktop,Social,28
2025-01-19,ES,mobile,Paid,45
2025-01-19,ES,mobile,Organic,44
2025-01-19,ES,mobile,Email,17
2025-01-19,ES,mobile,Referral,19
2025-01-19,ES,mobile,Social,25
2025-01-19,IT,desktop,Paid,44
2025-01-19,IT,desktop,Organic,64
2025-01-19,IT,desktop,Email,8
2025-01-19,IT,desktop,Referral,5
2025-01-19,IT,desktop,Social,22
2025-01-19,IT,mobile,Paid,54
2025-01-19,IT,mobile,Organic,37
2025-01-19,IT,mobile,Email,18
2025-01-19,IT,mobile,Referral,13
2025-01-19,IT,mobile,Social,20
2025-01-19,UK,desktop,Paid,45
2025-01-19,UK,desktop,Organic,60
2025-01-19,UK,desktop,Email,18
2025-01-19,UK,desktop,Referral,12
2025-01-19,UK,desktop,Social,38
2025-01-19,UK,mobile,Paid,57
2025-01-19,UK,mobile,Organic,39
2025-01-19,UK,mobile,Email,15
2025-01-19,UK,mobile,Referral,14
2025-01-19,UK,mobile,Social,31
2025-01-20,FR,desktop,Paid,71
2025-01-20,FR,desktop,Organic,64
2025-01-20,FR,desktop,Email,13
2025-01-20,FR,desktop,Referral,21
2025-01-20,FR,desktop,Social,29
2025-01-20,FR,mobile,Paid,121
2025-01-20,FR,mobile,Organic,77
2025-01-20,FR,mobile,Email,25
2025-01-20,FR,mobile,Referral,21
2025-01-20,FR,mobile,Social,39
2025-01-20,DE,desktop,Paid,80
2025-01-20,DE,desktop,Organic,74
2025-01-20,DE,desktop,Email,17
2025-01-20,DE,desktop,Referral,16
2025-01-20,DE,desktop,Social,26
2025-01-20,DE,mobile,Paid,118
2025-01-20,DE,mobile,Organic,54
2025-01-20,DE,mobile,Email,31
2025-01-20,DE,mobile,Referral,16
2025-01-20,DE,mobile,Social,22
2025-01-20,ES,desktop,Paid,59
2025-01-20,ES,desktop,Organic,37
2025-01-20,ES,desktop,Email,17
2025-01-20,ES,desktop,Referral,9
2025-01-20,ES,desktop,Social,19
2025-01-20,ES,mobile,Paid,42
2025-01-20,ES,mobile,Organic,47
2025-01-20,ES,mobile,Email,9
2025-01-20,ES,mobile,Referral,9
2025-01-20,ES,mobile,Social,32
2025-01-20,IT,desktop,Paid,65
2025-01-20,IT,desktop,Organic,46
2025-01-20,IT,desktop,Email,10
2025-01-20,IT,desktop,Referral,10
2025-01-20,IT,desktop,Social,20
2025-01-20,IT,mobile,Paid,48
2025-01-20,IT,mobile,Organic,72
2025-01-20,IT,mobile,Email,19
2025-01-20,IT,mobile,Referral,12
2025-01-20,IT,mobile,Social,25
2025-01-20,UK,desktop,Paid,68
2025-01-20,UK,desktop,Organic,30
2025-01-20,UK,desktop,Email,14
2025-01-20,UK,desktop,Referral,10
2025-01-20,UK,desktop,Social,19
2025-01-20,UK,mobile,Paid,72
2025-01-20,UK,mobile,Organic,94
2025-01-20,UK,mobile,Email,22
2025-01-20,UK,mobile,Referral,13
2025-01-20,UK,mobile,Social,34
2025-01-21,FR,desktop,Paid,123
2025-01-21,FR,desktop,Organic,85
2025-01-21,FR,desktop,Email,21
2025-01-21,FR,desktop,Referral,14
2025-01-21,FR,desktop,Social,40
2025-01-21,FR,mobile,Paid,114
2025-01-21,FR,mobile,Organic,101
2025-01-21,FR,mobile,Email,29
2025-01-21,FR,mobile,Referral,27
2025-01-21,FR,mobile,Social,35
2025-01-21,DE,desktop,Paid,108
2025-01-21,DE,desktop,Organic,63
2025-01-21,DE,desktop,Email,32
2025-01-21,DE,desktop,Referral,13
2025-01-21,DE,desktop,Social,46
2025-01-21,DE,mobile,Paid,98
2025-01-21,DE,mobile,Organic,61
2025-01-21,DE,mobile,Email,20
2025-01-21,DE,mobile,Referral,17
2025-01-21,DE,mobile,Social,40
2025-01-21,ES,desktop,Paid,74
2025-01-21,ES,desktop,Organic,43
2025-01-21,ES,desktop,Email,15
2025-01-21,ES,desktop,Referral,22
2025-01-21,ES,desktop,Social,38
2025-01-21,ES,mobile,Paid,87
2025-01-21,ES,mobile,Organic,61
2025-01-21,ES,mobile,Email,19
2025-01-21,ES,mobile,Referral,18
2025-01-21,ES,mobile,Social,23
2025-01-21,IT,desktop,Paid,56
2025-01-21,IT,desktop,Organic,31
2025-01-21,IT,desktop,Email,16
2025-01-21,IT,desktop,Referral,14
2025-01-21,IT,desktop,Social,20
2025-01-21,IT,mobile,Paid,108
2025-01-21,IT,mobile,Organic,41
2025-01-21,IT,mobile,Email,12
2025-01-21,IT,mobile,Referral,15
2025-01-21,IT,mobile,Social,36
2025-01-21,UK,desktop,Paid,112
2025-01-21,UK,desktop,Organic,51
2025-01-21,UK,desktop,Email,23
2025-01-21,UK,desktop,Referral,14
2025-01-21,UK,desktop,Social,27
2025-01-21,UK,mobile,Paid,110
2025-01-21,UK,mobile,Organic,81
2025-01-21,UK,mobile,Email,14
2025-01-21,UK,mobile,Referral,25
2025-01-21,UK,mobile,Social,48
2025-01-22,FR,desktop,Paid,83
2025-01-22,FR,desktop,Organic,83
2025-01-22,FR,desktop,Email,26
2025-01-22,FR,desktop,Referral,20
2025-01-22,FR,desktop,Social,32
2025-01-22,FR,mobile,Paid,98
2025-01-22,FR,mobile,Organic,90
2025-01-22,FR,mobile,Email,38
2025-01-22,FR,mobile,Referral,26
2025-01-22,FR,mobile,Social,41
2025-01-22,DE,desktop,Paid,106
2025-01-22,DE,desktop,Organic,33
2025-01-22,DE,desktop,Email,28
2025-01-22,DE,desktop,Referral,11
2025-01-22,DE,desktop,Social,31
2025-01-22,DE,mobile,Paid,79
2025-01-22,DE,mobile,Organic,59
2025-01-22,DE,mobile,Email,34
2025-01-22,DE,mobile,Referral,18
2025-01-22,DE,mobile,Social,44
2025-01-22,ES,desktop,Paid,72
2025-01-22,ES,desktop,Organic,63
2025-01-22,ES,desktop,Email,18
2025-01-22,ES,desktop,Referral,10
2025-01-22,ES,desktop,Social,36
2025-01-22,ES,mobile,Paid,77
2025-01-22,ES,mobile,Organic,46
2025-01-22,ES,mobile,Email,19
2025-01-22,ES,mobile,Referral,25
2025-01-22,ES,mobile,Social,42
2025-01-22,IT,desktop,Paid,62
2025-01-22,IT,desktop,Organic,48
2025-01-22,IT,desktop,Email,15
2025-01-22,IT,desktop,Referral,22
2025-01-22,IT,desktop,Social,29
2025-01-22,IT,mobile,Paid,90
2025-01-22,IT,mobile,Organic,82
2025-01-22,IT,mobile,Email,21
2025-01-22,IT,mobile,Referral,15
2025-01-22,IT,mobile,Social,30
2025-01-22,UK,desktop,Paid,81
2025-01-22,UK,desktop,Organic,63
2025-01-22,UK,desktop,Email,24
2025-01-22,UK,desktop,Referral,16
2025-01-22,UK,desktop,Social,38
2025-01-22,UK,mobile,Paid,97
2025-01-22,UK,mobile,Organic,78
2025-01-22,UK,mobile,Email,14
2025-01-22,UK,mobile,Referral,24
2025-01-22,UK,mobile,Social,42
2025-01-23,FR,desktop,Paid,128
2025-01-23,FR,desktop,Organic,37
2025-01-23,FR,desktop,Email,41
2025-01-23,FR,desktop,Referral,19
2025-01-23,FR,desktop,Social,51
2025-01-23,FR,mobile,Paid,92
2025-01-23,FR,mobile,Organic,108
2025-01-23,FR,mobile,Email,22
2025-01-23,FR,mobile,Referral,20
2025-01-23,FR,mobile,Social,75
2025-01-23,DE,desktop,Paid,85
2025-01-23,DE,desktop,Organic,73
2025-01-23,DE,desktop,Email,27
2025-01-23,DE,desktop,Referral,20
2025-01-23,DE,desktop,Social,36
2025-01-23,DE,mobile,Paid,118
2025-01-23,DE,mobile,Organic,153
2025-01-23,DE,mobile,Email,26
2025-01-23,DE,mobile,Referral,22
2025-01-23,DE,mobile,Social,54
2025-01-23,ES,desktop,Paid,98
2025-01-23,ES,desktop,Organic,78
2025-01-23,ES,desktop,Email,21
2025-01-23,ES,desktop,Referral,11
2025-01-23,ES,desktop,Social,43
2025-01-23,ES,mobile,Paid,67
2025-01-23,ES,mobile,Organic,75
2025-01-23,ES,mobile,Email,18
2025-01-23,ES,mobile,Referral,17
2025-01-23,ES,mobile,Social,37
2025-01-23,IT,desktop,Paid,75
2025-01-23,IT,desktop,Organic,60
2025-01-23,IT,desktop,Email,25
2025-01-23,IT,desktop,Referral,15
2025-01-23,IT,desktop,Social,25
2025-01-23,IT,mobile,Paid,106
2025-01-23,IT,mobile,Organic,87
2025-01-23,IT,mobile,Email,15
2025-01-23,IT,mobile,Referral,19
2025-01-23,IT,mobile,Social,38
2025-01-23,UK,desktop,Paid,78
2025-01-23,UK,desktop,Organic,93
2025-01-23,UK,desktop,Email,20
2025-01-23,UK,desktop,Referral,17
2025-01-23,UK,desktop,Social,31
2025-01-23,UK,mobile,Paid,102
2025-01-23,UK,mobile,Organic,60
2025-01-23,UK,mobile,Email,17
2025-01-23,UK,mobile,Referral,30
2025-01-23,UK,mobile,Social,32
2025-01-24,FR,desktop,Paid,72
2025-01-24,FR,desktop,Organic,42
2025-01-24,FR,desktop,Email,19
2025-01-24,FR,desktop,Referral,13
2025-01-24,FR,desktop,Social,54
2025-01-24,FR,mobile,Paid,143
2025-01-24,FR,mobile,Organic,73
2025-01-24,FR,mobile,Email,47
2025-01-24,FR,mobile,Referral,28
2025-01-24,FR,mobile,Social,40
2025-01-24,DE,desktop,Paid,44
2025-01-24,DE,desktop,Organic,115
2025-01-24,DE,desktop,Email,14
2025-01-24,DE,desktop,Referral,11
2025-01-24,DE,desktop,Social,42
2025-01-24,DE,mobile,Paid,185
2025-01-24,DE,mobile,Organic,110
2025-01-24,DE,mobile,Email,28
2025-01-24,DE,mobile,Referral,23
2025-01-24,DE,mobile,Social,48
2025-01-24,ES,desktop,Paid,84
2025-01-24,ES,desktop,Organic,58
2025-01-24,ES,desktop,Email,17
2025-01-24,ES,desktop,Referral,13
2025-01-24,ES,desktop,Social,22
2025-01-24,ES,mobile,Paid,78
2025-01-24,ES,mobile,Organic,42
2025-01-24,ES,mobile,Email,19
2025-01-24,ES,mobile,Referral,13
2025-01-24,ES,mobile,Social,24
2025-01-24,IT,desktop,Paid,68
2025-01-24,IT,desktop,Organic,71
2025-01-24,IT,desktop,Email,20
2025-01-24,IT,desktop,Referral,8
2025-01-24,IT,desktop,Social,19
2025-01-24,IT,mobile,Paid,98
2025-01-24,IT,mobile,Organic,47
2025-01-24,IT,mobile,Email,18
2025-01-24,IT,mobile,Referral,17
2025-01-24,IT,mobile,Social,23
2025-01-24,UK,desktop,Paid,81
2025-01-24,UK,desktop,Organic,44
2025-01-24,UK,desktop,Email,16
2025-01-24,UK,desktop,Referral,17
2025-01-24,UK,desktop,Social,20
2025-01-24,UK,mobile,Paid,106
2025-01-24,UK,mobile,Organic,73
2025-01-24,UK,mobile,Email,26
2025-01-24,UK,mobile,Referral,20
2025-01-24,UK,mobile,Social,51
2025-01-25,FR,desktop,Paid,84
2025-01-25,FR,desktop,Organic,57
2025-01-25,FR,desktop,Email,20
2025-01-25,FR,desktop,Referral,18
2025-01-25,FR,desktop,Social,32
2025-01-25,FR,mobile,Paid,99
2025-01-25,FR,mobile,Organic,64
2025-01-25,FR,mobile,Email,20
2025-01-25,FR,mobile,Referral,13
2025-01-25,FR,mobile,Social,59
2025-01-25,DE,desktop,Paid,54
2025-01-25,DE,desktop,Organic,48
2025-01-25,DE,desktop,Email,15
2025-01-25,DE,desktop,Referral,18
2025-01-25,DE,desktop,Social,26
2025-01-25,DE,mobile,Paid,120
2025-01-25,DE,mobile,Organic,58
2025-01-25,DE,mobile,Email,23
2025-01-25,DE,mobile,Referral,14
2025-01-25,DE,mobile,Social,58
2025-01-25,ES,desktop,Paid,45
2025-01-25,ES,desktop,Organic,51
2025-01-25,ES,desktop,Email,17
2025-01-25,ES,desktop,Referral,13
2025-01-25,ES,desktop,Social,22
2025-01-25,ES,mobile,Paid,71
2025-01-25,ES,mobile,Organic,58
2025-01-25,ES,mobile,Email,17
2025-01-25,ES,mobile,Referral,18
2025-01-25,ES,mobile,Social,49
2025-01-25,IT,desktop,Paid,49
2025-01-25,IT,desktop,Organic,31
2025-01-25,IT,desktop,Email,13
2025-01-25,IT,desktop,Referral,21
2025-01-25,IT,desktop,Social,18
2025-01-25,IT,mobile,Paid,103
2025-01-25,IT,mobile,Organic,81
2025-01-25,IT,mobile,Email,14
2025-01-25,IT,mobile,Referral,15
2025-01-25,IT,mobile,Social,40
2025-01-25,UK,desktop,Paid,63
2025-01-25,UK,desktop,Organic,51
2025-01-25,UK,desktop,Email,14
2025-01-25,UK,desktop,Referral,10
2025-01-25,UK,desktop,Social,23
2025-01-25,UK,mobile,Paid,61
2025-01-25,UK,mobile,Organic,65
2025-01-25,UK,mobile,Email,16
2025-01-25,UK,mobile,Referral,17
2025-01-25,UK,mobile,Social,22
2025-01-26,FR,desktop,Paid,81
2025-01-26,FR,desktop,Organic,71
2025-01-26,FR,desktop,Email,11
2025-01-26,FR,desktop,Referral,16
2025-01-26,FR,desktop,Social,39
2025-01-26,FR,mobile,Paid,66
2025-01-26,FR,mobile,Organic,106
2025-01-26,FR,mobile,Email,24
2025-01-26,FR,mobile,Referral,15
2025-01-26,FR,mobile,Social,34
2025-01-26,DE,desktop,Paid,77
2025-01-26,DE,desktop,Organic,53
2025-01-26,DE,desktop,Email,18
2025-01-26,DE,desktop,Referral,10
2025-01-26,DE,desktop,Social,27
2025-01-26,DE,mobile,Paid,56
2025-01-26,DE,mobile,Organic,61
2025-01-26,DE,mobile,Email,15
2025-01-26,DE,mobile,Referral,13
2025-01-26,DE,mobile,Social,42
2025-01-26,ES,desktop,Paid,73
2025-01-26,ES,desktop,Organic,50
2025-01-26,ES,desktop,Email,10
2025-01-26,ES,desktop,Referral,10
2025-01-26,ES,desktop,Social,29
2025-01-26,ES,mobile,Paid,69
2025-01-26,ES,mobile,Organic,93
2025-01-26,ES,mobile,Email,18
2025-01-26,ES,mobile,Referral,14
2025-01-26,ES,mobile,Social,24
2025-01-26,IT,desktop,Paid,54
2025-01-26,IT,desktop,Organic,39
2025-01-26,IT,desktop,Email,15
2025-01-26,IT,desktop,Referral,13
2025-01-26,IT,desktop,Social,16
2025-01-26,IT,mobile,Paid,45
2025-01-26,IT,mobile,Organic,30
2025-01-26,IT,mobile,Email,17
2025-01-26,IT,mobile,Referral,9
2025-01-26,IT,mobile,Social,14
2025-01-26,UK,desktop,Paid,70
2025-01-26,UK,desktop,Organic,92
2025-01-26,UK,desktop,Email,15
2025-01-26,UK,desktop,Referral,15
2025-01-26,UK,desktop,Social,25
2025-01-26,UK,mobile,Paid,74
2025-01-26,UK,mobile,Organic,74
2025-01-26,UK,mobile,Email,17
2025-01-26,UK,mobile,Referral,16
2025-01-26,UK,mobile,Social,32
2025-01-27,FR,desktop,Paid,65
2025-01-27,FR,desktop,Organic,77
2025-01-27,FR,desktop,Email,18
2025-01-27,FR,desktop,Referral,12
2025-01-27,FR,desktop,Social,34
2025-01-27,FR,mobile,Paid,74
2025-01-27,FR,mobile,Organic,73
2025-01-27,FR,mobile,Email,22
2025-01-27,FR,mobile,Referral,24
2025-01-27,FR,mobile,Social,40
2025-01-27,DE,desktop,Paid,69
2025-01-27,DE,desktop,Organic,66
2025-01-27,DE,desktop,Email,24
2025-01-27,DE,desktop,Referral,16
2025-01-27,DE,desktop,Social,27
2025-01-27,DE,mobile,Paid,60
2025-01-27,DE,mobile,Organic,50
2025-01-27,DE,mobile,Email,19
2025-01-27,DE,mobile,Referral,14
2025-01-27,DE,mobile,Social,31
2025-01-27,ES,desktop,Paid,59
2025-01-27,ES,desktop,Organic,51
2025-01-27,ES,desktop,Email,14
2025-01-27,ES,desktop,Referral,13
2025-01-27,ES,desktop,Social,23
2025-01-27,ES,mobile,Paid,42
2025-01-27,ES,mobile,Organic,43
2025-01-27,ES,mobile,Email,16
2025-01-27,ES,mobile,Referral,10
2025-01-27,ES,mobile,Social,31
2025-01-27,IT,desktop,Paid,79
2025-01-27,IT,desktop,Organic,57
2025-01-27,IT,desktop,Email,12
2025-01-27,IT,desktop,Referral,15
2025-01-27,IT,desktop,Social,21
2025-01-27,IT,mobile,Paid,60
2025-01-27,IT,mobile,Organic,43
2025-01-27,IT,mobile,Email,14
2025-01-27,IT,mobile,Referral,11
2025-01-27,IT,mobile,Social,26
2025-01-27,UK,desktop,Paid,68
2025-01-27,UK,desktop,Organic,51
2025-01-27,UK,desktop,Email,18
2025-01-27,UK,desktop,Referral,17
2025-01-27,UK,desktop,Social,32
2025-01-27,UK,mobile,Paid,54
2025-01-27,UK,mobile,Organic,32
2025-01-27,UK,mobile,Email,24
2025-01-27,UK,mobile,Referral,11
2025-01-27,UK,mobile,Social,29
2025-01-28,FR,desktop,Paid,65
2025-01-28,FR,desktop,Organic,43
2025-01-28,FR,desktop,Email,24
2025-01-28,FR,desktop,Referral,21
2025-01-28,FR,desktop,Social,29
2025-01-28,FR,mobile,Paid,55
2025-01-28,FR,mobile,Organic,71
2025-01-28,FR,mobile,Email,28
2025-01-28,FR,mobile,Referral,14
2025-01-28,FR,mobile,Social,43
2025-01-28,DE,desktop,Paid,79
2025-01-28,DE,desktop,Organic,71
2025-01-28,DE,desktop,Email,20
2025-01-28,DE,desktop,Referral,12
2025-01-28,DE,desktop,Social,41
2025-01-28,DE,mobile,Paid,91
2025-01-28,DE,mobile,Organic,73
2025-01-28,DE,mobile,Email,18
2025-01-28,DE,mobile,Referral,17
2025-01-28,DE,mobile,Social,29
2025-01-28,ES,desktop,Paid,63
2025-01-28,ES,desktop,Organic,79
2025-01-28,ES,desktop,Email,11
2025-01-28,ES,desktop,Referral,8
2025-01-28,ES,desktop,Social,37
2025-01-28,ES,mobile,Paid,75
2025-01-28,ES,mobile,Organic,52
2025-01-28,ES,mobile,Email,25
2025-01-28,ES,mobile,Referral,13
2025-01-28,ES,mobile,Social,48
2025-01-28,IT,desktop,Paid,73
2025-01-28,IT,desktop,Organic,42
2025-01-28,IT,desktop,Email,25
2025-01-28,IT,desktop,Referral,10
2025-01-28,IT,desktop,Social,28
2025-01-28,IT,mobile,Paid,79
2025-01-28,IT,mobile,Organic,79
2025-01-28,IT,mobile,Email,26
2025-01-28,IT,mobile,Referral,14
2025-01-28,IT,mobile,Social,23
2025-01-28,UK,desktop,Paid,84
2025-01-28,UK,desktop,Organic,49
2025-01-28,UK,desktop,Email,30
2025-01-28,UK,desktop,Referral,15
2025-01-28,UK,desktop,Social,26
2025-01-28,UK,mobile,Paid,94
2025-01-28,UK,mobile,Organic,50
2025-01-28,UK,mobile,Email,17
2025-01-28,UK,mobile,Referral,24
2025-01-28,UK,mobile,Social,29
2025-01-29,FR,desktop,Paid,76
2025-01-29,FR,desktop,Organic,88
2025-01-29,FR,desktop,Email,32
2025-01-29,FR,desktop,Referral,23
2025-01-29,FR,desktop,Social,49
2025-01-29,FR,mobile,Paid,98
2025-01-29,FR,mobile,Organic,64
2025-01-29,FR,mobile,Email,42
2025-01-29,FR,mobile,Referral,21
2025-01-29,FR,mobile,Social,43
2025-01-29,DE,desktop,Paid,124
2025-01-29,DE,desktop,Organic,79
2025-01-29,DE,desktop,Email,24
2025-01-29,DE,desktop,Referral,30
2025-01-29,DE,desktop,Social,29
2025-01-29,DE,mobile,Paid,134
2025-01-29,DE,mobile,Organic,84
2025-01-29,DE,mobile,Email,27
2025-01-29,DE,mobile,Referral,31
2025-01-29,DE,mobile,Social,47
2025-01-29,ES,desktop,Paid,84
2025-01-29,ES,desktop,Organic,75
2025-01-29,ES,desktop,Email,16
2025-01-29,ES,desktop,Referral,12
2025-01-29,ES,desktop,Social,22
